red_mean,luma_mean
18.2743,-58.7099
-204.1196,-58.7044
18.5359,-58.6065
-204.2887,-58.6787
18.5596,-58.6706
-204.3047,-58.6700
18.8885,-58.5378
-204.4060,-58.5922
18.9127,-58.5793
-204.4066,-58.5855
19.5674,-58.3421
-203.5345,-58.0557
19.7204,-58.0278
-203.8691,-58.1336
18.4658,-58.6130
-204.1084,-58.6632
17.7873,-58.8949
-204.0955,-58.8648
17.7281,-58.9042
-203.8654,-58.8122
17.8775,-58.7698
-203.7934,-58.7452
17.8380,-58.7607
-203.6674,-58.7113
17.8044,-58.7371
-203.6001,-58.7145
17.9582,-58.6590
-203.4127,-58.5849
17.9303,-58.5844
-203.4724,-58.6092
17.9330,-58.6085
-203.4524,-58.6003
18.0544,-58.5640
-202.0349,-58.0707
19.3639,-57.6845
-202.1406,-57.7301
18.4669,-58.0267
-203.8116,-58.6125
17.1929,-59.0316
-205.0673,-59.4551
17.0458,-59.5182
-204.9648,-59.4898
17.5487,-59.3124
-204.5410,-59.1626
17.5703,-59.1663
-204.1134,-59.0024
17.5930,-59.0050
-203.7849,-58.8757
17.4902,-58.9169
-203.7326,-58.8833
17.5443,-58.8724
-203.4014,-58.7348
17.4202,-58.7807
-203.3776,-58.7718
17.3211,-58.7984
-203.3290,-58.7659
17.7641,-58.6238
-200.4655,-57.7021
17.9409,-57.6665
-201.3572,-57.9581
16.5402,-58.4355
-203.3763,-59.1100
15.6672,-59.4310
-203.3429,-59.3790
15.6522,-59.3999
-203.2488,-59.3685
15.8734,-59.2920
-202.5081,-59.0393
16.1128,-58.9493
-202.5133,-58.9830
